station,time,mooring_site_desc,air_temperature,air_temperature_qc,barometric_pressure,barometric_pressure_qc,wind_gust,wind_gust_qc,wind_speed,wind_speed_qc,wind_direction,wind_direction_qc,wind_2_gust,wind_2_gust_qc,wind_2_speed,wind_2_speed_qc,wind_2_direction,wind_2_direction_qc,visibility,visibility_qc,longitude,latitude,depth
,UTC,,celsius,1,millibars,1,m/s,1,m/s,1,degrees_true,1,m/s,1,m/s,1,degrees_true,1,meters,1,degrees_east,degrees_north,m
F01,2023-04-01T22:40:00Z,Penobscot Bay,5.487,0,989.9303,0,6.115,39,5.256,39,221.2,39,5.652,0,4.771,0,223.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T22:50:00Z,Penobscot Bay,5.383,0,990.17035,0,5.527,39,4.468,39,225.4,39,5.01,0,4.098,0,227.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T23:00:00Z,Penobscot Bay,5.915,0,990.3504,0,5.37,39,4.032,39,240.3,39,4.98,0,3.862,0,244.3,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T23:10:00Z,Penobscot Bay,6.276,0,990.3504,0,4.626,39,3.785,39,242.9,39,4.634,0,3.882,0,249.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T23:20:00Z,Penobscot Bay,6.161,0,990.2304,0,3.881,39,3.116,39,227.8,39,3.91,0,3.102,0,230.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T23:30:00Z,Penobscot Bay,6.006,0,990.11035,0,3.293,39,2.624,39,225.7,39,3.124,0,2.628,0,227.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T23:40:00Z,Penobscot Bay,5.883,0,989.9903,0,4.116,39,3.2,39,216.7,39,4.056,0,3.21,0,216.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-01T23:50:00Z,Penobscot Bay,5.674,0,989.8703,0,4.547,39,3.469,39,214.2,39,4.326,0,3.363,0,213.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T00:00:00Z,Penobscot Bay,5.621,0,990.05035,0,3.92,39,3.127,39,218.7,39,4.054,0,3.199,0,218.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T00:10:00Z,Penobscot Bay,5.683,0,990.11035,0,4.43,39,2.306,39,217.6,39,4.604,0,2.446,0,216.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T00:20:00Z,Penobscot Bay,5.597,0,990.11035,0,2.117,39,1.49,39,228.5,39,2.318,0,1.656,0,229.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T00:30:00Z,Penobscot Bay,5.732,0,990.11035,0,3.92,39,2.71,39,227.5,39,4.052,0,2.763,0,227.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T00:40:00Z,Penobscot Bay,5.716,0,990.17035,0,4.116,39,2.754,39,227.1,39,3.842,0,2.735,0,228.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T00:50:00Z,Penobscot Bay,5.637,0,990.3504,0,2.274,39,1.616,39,205.2,39,2.488,0,1.767,0,206.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T01:00:00Z,Penobscot Bay,5.566,0,990.47046,0,3.332,39,2.185,39,213.8,39,3.162,0,2.282,0,215.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T01:10:00Z,Penobscot Bay,5.342,0,990.53046,0,4.782,39,3.399,39,202.0,39,4.878,0,3.457,0,199.8,0,2918.8774,0,-68.99635,44.05597,-3.0
F01,2023-04-02T01:20:00Z,Penobscot Bay,5.266,0,990.65045,0,4.782,39,3.763,39,219.2,39,4.918,0,3.812,0,220.5,0,2088.7024,0,-68.99635,44.05597,-3.0
F01,2023-04-02T01:30:00Z,Penobscot Bay,5.243,0,990.47046,0,3.724,39,2.533,39,208.7,39,3.682,0,2.566,0,208.5,0,1549.2688,0,-68.99635,44.05597,-3.0
F01,2023-04-02T01:40:00Z,Penobscot Bay,5.201,0,990.47046,0,3.45,39,2.366,39,202.2,39,3.332,0,2.469,0,203.4,0,846.56335,0,-68.99635,44.05597,-3.0
F01,2023-04-02T01:50:00Z,Penobscot Bay,5.248,0,990.2904,0,3.802,39,3.221,39,199.7,39,3.944,0,3.305,0,199.9,0,532.2742,0,-68.99635,44.05597,-3.0
F01,2023-04-02T02:00:00Z,Penobscot Bay,5.021,0,990.2304,0,5.057,39,3.948,39,189.9,39,5.06,0,4.003,0,191.8,0,672.1184,0,-68.99635,44.05597,-3.0
F01,2023-04-02T02:10:00Z,Penobscot Bay,4.979,0,990.4104,0,5.488,39,4.504,39,198.6,39,5.616,0,4.437,0,197.6,0,853.5315,0,-68.99635,44.05597,-3.0
F01,2023-04-02T02:20:00Z,Penobscot Bay,4.944,0,990.17035,0,5.606,39,4.702,39,199.1,39,5.666,0,4.673,0,198.8,0,1027.8563,0,-68.99635,44.05597,-3.0
F01,2023-04-02T02:30:00Z,Penobscot Bay,4.893,0,989.9303,0,5.174,39,4.218,39,206.5,39,5.016,0,4.252,0,207.7,0,943.5172,0,-68.99635,44.05597,-3.0
F01,2023-04-02T02:40:00Z,Penobscot Bay,4.858,0,990.11035,0,5.841,39,4.63,39,207.4,39,5.822,0,4.708,0,207.9,0,1023.05066,0,-68.99635,44.05597,-3.0
F01,2023-04-02T02:50:00Z,Penobscot Bay,4.874,0,990.05035,0,5.174,39,4.343,39,211.9,39,5.446,0,4.416,0,211.0,0,942.5561,0,-68.99635,44.05597,-3.0
F01,2023-04-02T03:00:00Z,Penobscot Bay,4.903,0,989.9303,0,4.586,39,3.889,39,214.5,39,4.738,0,3.88,0,215.6,0,981.0012,0,-68.99635,44.05597,-3.0
F01,2023-04-02T03:10:00Z,Penobscot Bay,4.997,0,989.8703,0,4.273,39,3.607,39,219.1,39,4.348,0,3.615,0,217.8,0,773.9981,0,-68.99635,44.05597,-3.0
F01,2023-04-02T03:20:00Z,Penobscot Bay,5.007,0,989.8703,0,4.939,39,3.962,39,214.9,39,5.084,0,4.015,0,213.4,0,1245.3118,0,-68.99635,44.05597,-3.0
F01,2023-04-02T03:30:00Z,Penobscot Bay,4.966,0,990.05035,0,4.586,39,3.835,39,223.7,39,4.834,0,3.875,0,225.0,0,2595.698,0,-68.99635,44.05597,-3.0
F01,2023-04-02T03:40:00Z,Penobscot Bay,5.011,0,990.11035,0,5.449,39,4.308,39,236.4,39,5.342,0,4.188,0,236.8,0,2255.6985,0,-68.99635,44.05597,-3.0
F01,2023-04-02T03:50:00Z,Penobscot Bay,5.037,0,989.9303,0,4.743,39,3.627,39,233.0,39,4.744,0,3.695,0,233.7,0,2475.557,0,-68.99635,44.05597,-3.0
F01,2023-04-02T04:00:00Z,Penobscot Bay,4.975,0,989.9303,0,3.959,39,3.021,39,214.2,39,3.946,0,3.102,0,217.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T04:10:00Z,Penobscot Bay,4.924,0,989.75024,0,4.351,39,3.328,39,201.4,39,4.318,0,3.256,0,203.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T04:20:00Z,Penobscot Bay,4.902,0,989.5102,0,2.548,39,1.748,39,220.8,39,2.806,0,1.885,0,221.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T04:30:00Z,Penobscot Bay,4.877,0,989.57025,0,1.607,39,0.994,39,259.9,39,1.742,0,1.22,0,260.7,0,1364.2515,0,-68.99635,44.05597,-3.0
F01,2023-04-02T04:40:00Z,Penobscot Bay,4.891,0,989.8703,0,4.234,39,2.21,39,267.7,39,4.19,0,2.315,0,268.0,0,865.7859,0,-68.99635,44.05597,-3.0
F01,2023-04-02T04:50:00Z,Penobscot Bay,5.064,0,989.9303,0,6.978,39,4.322,39,292.6,39,6.346,0,4.203,0,292.0,0,2300.1506,0,-68.99635,44.05597,-3.0
F01,2023-04-02T05:00:00Z,Penobscot Bay,5.338,0,989.69025,0,8.39,39,6.031,39,304.8,39,8.2,0,5.871,0,304.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T05:10:00Z,Penobscot Bay,5.174,0,989.3302,0,6.664,39,5.295,39,326.8,39,6.664,0,5.224,0,325.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T05:20:00Z,Penobscot Bay,5.034,0,988.9701,0,8.15,39,6.703,39,6.95,39,8.22,0,6.675,0,5.46,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T05:30:00Z,Penobscot Bay,4.86,0,988.9101,0,7.683,39,6.428,39,12.34,39,7.656,0,6.429,0,11.15,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T05:40:00Z,Penobscot Bay,4.737,0,988.9701,0,8.04,39,5.963,39,19.45,39,7.862,0,5.884,0,18.42,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T05:50:00Z,Penobscot Bay,4.698,0,988.67004,0,8.15,39,5.888,39,13.01,39,8.1,0,5.828,0,11.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T06:00:00Z,Penobscot Bay,4.741,0,988.36993,0,8.43,39,7.085,39,2.82,39,8.76,0,6.994,0,2.22,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T06:10:00Z,Penobscot Bay,4.797,0,988.42993,0,8.82,39,7.188,39,352.24,39,9.19,0,7.33,0,355.84,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T06:20:00Z,Penobscot Bay,4.823,0,988.30994,0,9.06,39,7.488,39,346.999,39,9.14,0,7.491,0,351.215,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T06:30:00Z,Penobscot Bay,4.902,0,988.61,0,8.19,39,6.655,39,347.791,39,8.32,0,6.704,0,350.52,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T06:40:00Z,Penobscot Bay,4.77,0,988.9101,0,7.487,39,6.28,39,357.99,39,7.574,0,6.268,0,0.32,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T06:50:00Z,Penobscot Bay,4.768,0,988.9101,0,8.31,39,6.473,39,0.51,39,7.51,0,6.2,0,1.46,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T07:00:00Z,Penobscot Bay,4.729,0,989.15015,0,8.08,39,6.622,39,6.47,39,8.08,0,6.614,0,9.51,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T07:10:00Z,Penobscot Bay,5.026,0,989.4502,0,8.86,39,7.096,39,359.09,39,9.11,0,7.011,0,0.56,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T07:20:00Z,Penobscot Bay,5.384,0,989.8703,0,9.09,39,7.082,39,343.5,39,9.38,0,6.823,0,344.53,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T07:30:00Z,Penobscot Bay,5.637,0,990.4104,0,10.19,39,7.645,39,334.0,39,10.12,0,7.286,0,334.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T07:40:00Z,Penobscot Bay,5.674,0,990.53046,0,11.21,39,8.42,39,347.06,39,10.86,0,8.21,0,350.114,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T07:50:00Z,Penobscot Bay,5.857,0,990.7105,0,10.98,39,8.68,39,341.8,39,10.46,0,8.36,0,341.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T08:00:00Z,Penobscot Bay,5.649,0,990.89056,0,11.72,39,9.54,39,348.182,39,11.4,0,9.24,0,348.553,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T08:10:00Z,Penobscot Bay,5.552,0,991.1906,0,13.05,39,10.46,39,349.32,39,12.86,0,10.14,0,351.022,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T08:20:00Z,Penobscot Bay,5.436,0,991.49066,0,14.9,39,11.06,39,339.2,39,14.56,0,10.72,0,338.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T08:30:00Z,Penobscot Bay,5.403,0,991.7307,0,15.01,39,12.03,39,341.3,39,14.91,0,11.56,0,341.3,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T08:40:00Z,Penobscot Bay,5.213,0,992.3309,0,15.84,39,12.27,39,339.4,39,16.36,0,12.03,0,342.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T08:50:00Z,Penobscot Bay,4.981,0,992.691,0,16.35,39,11.95,39,347.376,39,15.44,0,11.44,0,346.773,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T09:00:00Z,Penobscot Bay,4.751,0,993.2311,0,16.46,0,13.07,0,341.1,0,16.17,40,12.82,40,344.998,40,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T09:10:00Z,Penobscot Bay,4.418,0,993.41113,0,15.95,0,13.21,0,343.3,0,19.27,40,12.92,40,344.668,40,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T09:20:00Z,Penobscot Bay,4.186,0,993.6512,0,15.92,39,13.14,39,346.919,39,15.29,0,12.44,0,345.57,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T09:30:00Z,Penobscot Bay,4.045,0,994.37134,0,15.56,39,12.57,39,334.3,39,15.98,0,12.25,0,334.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T09:40:00Z,Penobscot Bay,3.913,0,994.85144,0,14.03,39,11.19,39,337.1,39,13.58,0,11.0,0,338.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T09:50:00Z,Penobscot Bay,3.814,0,995.63165,0,13.45,39,10.52,39,333.7,39,13.12,0,10.55,0,336.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T10:00:00Z,Penobscot Bay,3.676,0,996.17175,0,12.62,39,10.16,39,326.3,39,12.24,0,10.15,0,329.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T10:10:00Z,Penobscot Bay,3.595,0,996.59186,0,16.78,39,11.46,39,337.8,39,16.55,0,11.28,0,338.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T10:20:00Z,Penobscot Bay,3.523,0,997.132,0,15.01,39,11.36,39,340.9,39,15.1,0,11.13,0,340.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T10:30:00Z,Penobscot Bay,3.422,0,997.7921,0,14.66,39,11.17,39,328.2,39,14.94,0,11.43,0,334.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T10:40:00Z,Penobscot Bay,3.437,0,998.2723,0,13.72,39,9.83,39,341.4,39,13.54,0,9.74,0,341.3,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T10:50:00Z,Penobscot Bay,3.384,0,998.6323,0,13.29,39,10.17,39,333.7,39,13.31,0,10.07,0,334.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T11:00:00Z,Penobscot Bay,3.379,0,999.0524,0,13.8,39,10.53,39,329.4,39,13.91,0,10.54,0,332.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T11:10:00Z,Penobscot Bay,3.359,0,999.47253,0,11.8,39,9.77,39,328.4,39,12.29,0,9.75,0,330.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T11:20:00Z,Penobscot Bay,3.327,0,999.7726,0,13.6,39,10.19,39,326.6,39,14.13,0,10.35,0,331.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T11:30:00Z,Penobscot Bay,3.311,0,1000.1327,0,13.29,39,10.51,39,323.5,39,14.08,0,10.65,0,327.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T11:40:00Z,Penobscot Bay,3.302,0,1000.37274,0,13.13,39,10.46,39,319.5,39,13.5,0,10.75,0,325.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T11:50:00Z,Penobscot Bay,3.381,0,1000.43274,0,14.23,39,10.67,39,327.5,39,14.26,0,10.69,0,331.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T12:00:00Z,Penobscot Bay,3.393,0,1000.73285,0,14.62,39,10.87,39,318.7,39,15.18,0,11.15,0,325.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T12:10:00Z,Penobscot Bay,3.5,0,1000.85284,0,13.45,39,10.14,39,319.4,39,13.54,0,10.29,0,325.1,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T12:20:00Z,Penobscot Bay,3.398,0,1000.91284,0,14.9,39,11.48,39,323.1,39,14.67,0,11.32,0,326.1,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T12:30:00Z,Penobscot Bay,3.246,0,1001.27295,0,15.01,39,12.19,39,321.0,39,15.23,0,12.12,0,324.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T12:40:00Z,Penobscot Bay,3.153,0,1001.453,0,14.35,39,11.53,39,322.9,39,14.41,0,11.25,0,322.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T12:50:00Z,Penobscot Bay,3.165,0,1001.9331,0,13.68,39,10.62,39,317.8,39,13.22,0,10.49,0,319.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T13:00:00Z,Penobscot Bay,2.839,0,1001.9331,0,17.01,0,12.98,0,324.1,0,20.97,40,13.32,40,325.0,40,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T13:10:00Z,Penobscot Bay,2.683,0,1002.05316,0,16.11,39,13.03,39,321.3,39,21.1,0,14.25,0,323.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T13:20:00Z,Penobscot Bay,2.75,0,1002.2932,0,16.39,0,12.39,0,319.1,0,21.19,40,12.99,40,323.8,40,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T13:30:00Z,Penobscot Bay,2.686,0,1002.65326,0,14.82,39,11.52,39,325.4,39,14.56,0,11.42,0,328.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T13:40:00Z,Penobscot Bay,2.683,0,1003.1934,0,12.66,39,9.87,39,321.5,39,12.92,0,10.08,0,327.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T13:50:00Z,Penobscot Bay,2.866,0,1003.2534,0,13.6,39,9.62,39,321.8,39,13.35,0,9.46,0,322.9,0,2920.0789,0,-68.99635,44.05597,-3.0
F01,2023-04-02T14:00:00Z,Penobscot Bay,2.832,0,1003.13336,0,14.94,39,11.8,39,323.7,39,19.21,0,12.06,0,325.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T14:10:00Z,Penobscot Bay,2.919,0,1003.49347,0,15.44,39,11.69,39,320.4,39,18.83,0,12.11,0,324.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T14:20:00Z,Penobscot Bay,2.939,0,1003.6135,0,16.62,39,13.24,39,327.2,39,21.21,0,13.58,0,329.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T14:30:00Z,Penobscot Bay,2.939,0,1003.9736,0,16.66,39,12.63,39,321.6,39,21.22,0,15.79,0,325.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T14:40:00Z,Penobscot Bay,2.945,0,1004.2136,0,16.15,39,12.38,39,324.1,39,14.85,0,12.31,0,328.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T14:50:00Z,Penobscot Bay,3.018,0,1004.3937,0,14.66,39,10.67,39,321.5,39,13.75,0,10.62,0,325.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T15:00:00Z,Penobscot Bay,3.087,0,1004.51373,0,13.21,39,10.59,39,316.3,39,12.6,0,10.57,0,319.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T15:10:00Z,Penobscot Bay,3.178,0,1004.6337,0,11.96,39,9.9,39,323.7,39,12.46,0,9.81,0,326.1,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T15:20:00Z,Penobscot Bay,3.092,0,1004.6337,0,13.01,39,10.63,39,324.4,39,13.28,0,10.43,0,325.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T15:30:00Z,Penobscot Bay,3.244,0,1004.7538,0,12.0,39,9.74,39,322.4,39,12.48,0,9.56,0,323.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T15:40:00Z,Penobscot Bay,3.324,0,1004.93384,0,13.92,39,9.93,39,320.7,39,13.89,0,9.87,0,323.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T15:50:00Z,Penobscot Bay,2.831,0,1004.99384,0,15.84,39,12.4,39,322.9,39,19.51,0,13.84,0,327.3,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T16:00:00Z,Penobscot Bay,2.939,0,1005.1739,0,14.23,39,11.59,39,319.8,39,13.87,0,11.56,0,323.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T16:10:00Z,Penobscot Bay,2.849,0,1005.3539,0,13.92,39,11.44,39,312.6,39,14.43,0,11.53,0,317.5,0,2988.5593,0,-68.99635,44.05597,-3.0
F01,2023-04-02T16:20:00Z,Penobscot Bay,2.888,0,1005.41394,0,14.46,39,12.35,39,294.7,39,14.32,0,11.97,0,292.0,0,2915.2732,0,-68.99635,44.05597,-3.0
F01,2023-04-02T16:30:00Z,Penobscot Bay,2.971,0,1005.41394,0,14.46,39,11.14,39,309.0,39,13.36,0,10.66,0,306.6,0,2914.0718,0,-68.99635,44.05597,-3.0
F01,2023-04-02T16:40:00Z,Penobscot Bay,2.924,0,1005.53394,0,15.01,39,11.76,39,325.6,39,14.5,0,11.4,0,325.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T16:50:00Z,Penobscot Bay,2.878,0,1005.714,0,14.62,39,11.93,39,325.5,39,14.9,0,11.55,0,324.9,0,2993.365,0,-68.99635,44.05597,-3.0
F01,2023-04-02T17:00:00Z,Penobscot Bay,2.979,0,1006.1341,0,15.56,39,12.11,39,303.8,39,14.76,0,11.83,0,301.5,0,2807.1462,0,-68.99635,44.05597,-3.0
F01,2023-04-02T17:10:00Z,Penobscot Bay,3.059,0,1006.1941,0,14.35,39,11.42,39,321.9,39,14.79,0,10.97,0,320.7,0,2849.1956,0,-68.99635,44.05597,-3.0
F01,2023-04-02T17:20:00Z,Penobscot Bay,3.198,0,1006.43414,0,12.35,39,9.29,39,326.0,39,12.59,0,9.23,0,328.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T17:30:00Z,Penobscot Bay,3.194,0,1006.43414,0,13.76,39,11.14,39,323.1,39,13.7,0,11.03,0,325.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T17:40:00Z,Penobscot Bay,3.23,0,1006.73425,0,14.19,39,10.71,39,322.6,39,13.51,0,10.5,0,324.1,0,2980.1494,0,-68.99635,44.05597,-3.0
F01,2023-04-02T17:50:00Z,Penobscot Bay,3.213,0,1006.73425,0,14.46,39,11.42,39,330.4,39,14.24,0,11.16,0,332.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T18:00:00Z,Penobscot Bay,3.408,0,1006.85425,0,13.72,39,10.48,39,326.6,39,14.11,0,10.27,0,329.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T18:10:00Z,Penobscot Bay,3.534,0,1007.15436,0,12.43,39,10.09,39,310.4,39,12.75,0,10.29,0,315.8,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T18:20:00Z,Penobscot Bay,3.495,0,1007.33435,0,14.94,39,11.16,39,306.0,39,19.35,0,12.4,0,311.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T18:30:00Z,Penobscot Bay,3.547,0,1007.3944,0,14.23,39,11.62,39,321.9,39,18.78,0,15.78,0,323.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T18:40:00Z,Penobscot Bay,3.695,0,1007.3944,0,12.23,0,9.76,0,330.5,0,15.56,40,10.19,40,331.1,40,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T18:50:00Z,Penobscot Bay,3.797,0,1007.5144,0,10.82,39,9.03,39,319.6,39,11.04,0,9.13,0,323.9,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T19:00:00Z,Penobscot Bay,3.93,0,1007.5744,0,12.11,39,9.7,39,328.0,39,11.78,0,9.52,0,329.3,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T19:10:00Z,Penobscot Bay,3.907,0,1007.81445,0,10.78,39,8.51,39,328.3,39,10.68,0,8.22,0,325.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T19:20:00Z,Penobscot Bay,4.004,0,1007.8745,0,11.56,39,9.12,39,319.0,39,11.23,0,8.77,0,315.4,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T19:30:00Z,Penobscot Bay,4.03,0,1008.05457,0,13.37,39,10.68,39,326.8,39,12.75,0,10.28,0,326.1,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T19:40:00Z,Penobscot Bay,4.116,0,1008.3546,0,11.17,39,9.02,39,318.0,39,11.37,0,9.12,0,323.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T19:50:00Z,Penobscot Bay,4.21,0,1008.4746,0,12.07,39,8.99,39,312.8,39,12.38,0,9.11,0,318.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T20:00:00Z,Penobscot Bay,4.247,0,1008.4146,0,13.01,39,9.69,39,316.6,39,13.17,0,9.53,0,317.5,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T20:10:00Z,Penobscot Bay,4.366,0,1008.59467,0,11.33,39,8.58,39,314.7,39,11.77,0,8.6,0,318.6,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T20:20:00Z,Penobscot Bay,4.322,0,1008.8347,0,11.25,39,8.92,39,307.3,39,11.66,0,9.11,0,312.2,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T20:30:00Z,Penobscot Bay,4.277,0,1008.9548,0,11.6,39,9.33,39,317.0,39,11.93,0,9.13,0,316.3,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T20:40:00Z,Penobscot Bay,4.186,0,1009.07477,0,13.09,39,9.55,39,324.5,39,12.65,0,9.13,0,321.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T20:50:00Z,Penobscot Bay,4.169,0,1009.4349,0,12.23,39,9.95,39,309.8,39,11.79,0,9.87,0,311.7,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T21:00:00Z,Penobscot Bay,4.12,0,1009.4349,0,13.76,39,10.85,39,327.5,39,13.15,0,10.29,0,325.1,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T21:10:00Z,Penobscot Bay,4.135,0,1009.7349,0,12.23,39,9.95,39,324.5,39,11.78,0,9.72,0,325.0,0,2996.9692,0,-68.99635,44.05597,-3.0
F01,2023-04-02T21:20:00Z,Penobscot Bay,4.149,0,1009.855,0,12.66,39,10.51,39,326.0,39,12.59,0,10.22,0,326.8,0,2966.934,0,-68.99635,44.05597,-3.0
